id,idPlayer,idMedal,dtCreatedAt,dtExpiration,dtRemove,flActive
4015,2398,10,2019-11-08,2019-12-04,2019-12-04,0
4074,289,10,2019-09-13,,,1
4180,2396,10,2020-08-09,,,1
4217,2361,10,2019-07-25,,,1
4294,685,10,2019-08-28,2019-10-01,2019-10-01,0
4364,1894,10,2020-03-08,2020-05-09,2020-05-09,0
4689,1342,10,2019-11-03,,,1
4863,1567,10,2019-11-02,,,1
4895,1286,10,2020-07-12,,,1
4981,339,10,2020-05-03,,,1
5149,709,10,2019-12-03,2020-01-02,2020-01-02,0
5261,527,10,2019-08-03,,,1
5299,347,10,2020-04-02,,,1
5371,1741,10,2019-09-11,2020-03-10,2020-03-10,0
5439,2164,10,2019-06-06,2019-10-05,2019-10-05,0
5562,1024,10,2020-02-29,2020-03-30,2020-03-30,0
5610,631,10,2020-07-10,,,1
5719,565,10,2019-07-31,2019-08-26,2019-08-26,0
5773,692,10,2019-09-11,2019-10-10,2019-10-10,0
5874,1000,10,2019-07-30,2019-09-03,2019-09-03,0
5938,2272,10,2020-05-04,,,1
6150,2338,10,2020-01-07,2020-03-09,2020-03-09,0
6184,1626,10,2020-06-14,2020-07-12,2020-07-12,0
6316,2046,10,2019-09-10,2019-10-09,2019-10-09,0
6374,735,10,2020-05-08,2020-06-09,2020-06-09,0
6455,1574,10,2020-03-04,2020-04-04,2020-04-04,0
6617,789,10,2019-11-05,2020-03-07,2020-03-07,0
6746,74,10,2019-10-08,2019-11-04,2019-11-04,0
6822,1134,10,2019-07-26,2019-08-30,2019-08-30,0
6892,2489,10,2019-12-09,2020-01-12,2020-01-12,0
6946,63,10,2019-06-04,2019-07-03,2019-07-03,0
7042,505,10,2019-07-03,2019-07-29,2019-07-29,0
7122,1965,10,2019-07-30,2019-08-25,2019-08-25,0
7210,1397,10,2019-12-03,2020-03-04,2020-03-04,0
7303,216,10,2019-07-26,2019-08-30,2019-08-30,0
7392,609,10,2019-09-10,2019-10-09,2019-10-09,0
7529,821,10,2019-11-02,,,1
7561,2409,10,2020-04-05,,,1
7615,2187,10,2020-03-07,,,1
7706,1238,10,2019-12-05,2020-01-06,2020-01-06,0
7792,1062,10,2019-11-10,2019-12-06,2019-12-06,0
7946,2602,10,2019-10-02,2020-04-04,2020-04-04,0
8034,1473,10,2020-04-01,,,1
8088,1240,10,2019-11-09,,,1
8190,1198,10,2019-12-31,,,1
8303,1547,10,2019-11-07,2019-12-03,2019-12-03,0
8569,2367,10,2019-06-03,2019-07-02,2019-07-02,0
8671,855,10,2020-02-04,,,1
8768,737,10,2019-10-12,2019-11-11,2019-11-11,0
8825,1816,10,2019-10-13,2019-11-12,2019-11-12,0
8899,1524,10,2019-07-05,,,1
9060,1138,10,2020-02-13,2020-03-14,2020-03-14,0
9179,1557,10,2019-07-27,2019-08-31,2019-08-31,0
9214,2055,10,2019-07-30,,,1
9275,2264,10,2020-02-02,2020-03-02,2020-03-02,0
9335,2154,10,2019-10-05,2020-01-05,2020-01-05,0
9499,2253,10,2019-10-11,2019-11-10,2019-11-10,0
9575,1505,10,2019-11-09,2020-02-09,2020-02-09,0
9647,11,10,2020-07-09,,,1
9825,1027,10,2019-12-03,,,1
9897,1828,10,2019-09-09,2019-11-04,2019-11-04,0
9973,2420,10,2019-07-26,,,1
10077,1873,10,2020-06-10,2020-07-10,2020-07-10,0
10123,1452,10,2019-11-02,,,1
10172,2090,10,2020-03-12,,,1
10227,1189,10,2020-02-14,,,1
10260,452,10,2020-07-10,,,1
10294,740,10,2020-01-10,2020-06-11,2020-06-11,0
10320,1977,10,2019-11-06,2020-01-10,2020-01-10,0
10453,2261,10,2020-01-12,,,1
10525,806,10,2020-01-13,2020-06-14,2020-06-14,0
10812,1653,10,2020-07-12,,,1
10875,221,10,2019-11-10,,,1
10944,2586,10,2019-11-30,2019-12-30,2019-12-30,0
11003,554,10,2019-10-11,2019-11-10,2019-11-10,0
11050,299,10,2020-03-08,,,1
11164,90,10,2019-06-05,2019-07-04,2019-07-04,0
11294,703,10,2020-04-13,2020-05-14,2020-05-14,0
11394,1146,10,2019-07-02,2019-08-01,2019-08-01,0
11485,2588,10,2019-08-30,2019-10-03,2019-10-03,0
11575,2333,10,2019-09-12,,,1
11635,1720,10,2019-11-03,,,1
11674,370,10,2020-03-05,2020-04-03,2020-04-03,0
11775,932,10,2019-10-01,,,1
11806,2342,10,2019-11-08,2020-05-13,2020-05-13,0
11855,559,10,2019-07-31,,,1
11901,1243,10,2020-05-14,2020-06-14,2020-06-14,0
12066,1591,10,2020-03-11,2020-05-10,2020-05-10,0
12212,2072,10,2020-03-08,2020-04-07,2020-04-07,0
12289,1586,10,2020-06-12,,,1
12360,134,10,2019-11-07,2020-01-09,2020-01-09,0
12427,2456,10,2020-04-06,2020-05-04,2020-05-04,0
12450,2434,10,2020-06-08,,,1
12535,190,10,2019-11-05,,,1
12579,1352,10,2020-08-09,,,1
12652,351,10,2020-01-29,,,1
12782,2336,10,2020-05-08,,,1
12828,346,10,2019-07-28,2019-09-01,2019-09-01,0
12892,2655,10,2019-11-08,2019-12-11,2019-12-11,0
12929,1915,10,2020-05-08,2020-06-08,2020-06-08,0
13042,929,10,2020-02-02,,,1
13148,796,10,2019-12-11,2020-01-12,2020-01-12,0
13245,775,10,2019-07-31,2019-08-26,2019-08-26,0
13376,2308,10,2020-04-02,,,1
13424,37,10,2020-06-11,2020-07-11,2020-07-11,0
13551,502,10,2019-06-06,2019-07-05,2019-07-05,0
13648,1512,10,2019-10-08,,,1
13782,1922,10,2019-07-02,2019-08-01,2019-08-01,0
13949,1185,10,2019-08-28,2020-02-02,2020-02-02,0
14019,1980,10,2020-01-11,2020-02-12,2020-02-12,0
14181,2374,10,2019-09-10,2019-10-09,2019-10-09,0
14242,2659,10,2020-02-29,2020-03-29,2020-03-29,0
14299,1364,10,2020-03-01,2020-04-01,2020-04-01,0
14446,1602,10,2019-11-07,2019-12-03,2019-12-03,0
14496,2369,10,2020-02-05,2020-03-05,2020-03-05,0
14516,1910,10,2020-06-10,,,1
14579,2392,10,2019-10-12,2020-02-13,2020-02-13,0
14661,453,10,2019-07-30,2019-08-25,2019-08-25,0
14723,1991,10,2019-11-04,2019-12-07,2019-12-07,0
14863,2036,10,2019-07-04,2019-08-03,2019-08-03,0
14942,2487,10,2020-04-08,,,1
15011,815,10,2020-04-04,,,1
15081,2597,10,2019-11-12,2019-12-08,2019-12-08,0
15131,1234,10,2019-07-05,2019-09-04,2019-09-04,0
15202,1320,10,2019-08-04,2019-08-30,2019-08-30,0
15328,1103,10,2019-08-26,2019-09-30,2019-09-30,0
15405,2015,10,2020-02-13,2020-03-14,2020-03-14,0
15481,1248,10,2020-03-01,2020-04-30,2020-04-30,0
15613,2587,10,2020-02-09,2020-03-08,2020-03-08,0
15783,675,10,2019-09-11,2020-05-11,2020-05-11,0
15878,1459,10,2019-12-11,,,1
15939,2317,10,2019-09-01,2020-05-04,2020-05-04,0
16053,1874,10,2019-09-14,2019-10-13,2019-10-13,0
16417,263,10,2019-10-10,2019-11-09,2019-11-09,0
16490,2183,10,2019-12-05,2020-01-08,2020-01-08,0
16575,1852,10,2020-06-11,2020-07-09,2020-07-09,0
16623,2131,10,2019-10-04,,,1
16720,1735,10,2019-11-12,2019-12-08,2019-12-08,0
16829,2452,10,2019-11-06,,,1
16868,938,10,2020-05-10,,,1
16944,2051,10,2020-02-12,2020-03-11,2020-03-11,0
17041,2690,10,2020-02-05,2020-03-05,2020-03-05,0
17165,379,10,2020-05-10,2020-06-11,2020-06-11,0
17205,1595,10,2019-11-04,2020-05-09,2020-05-09,0
17304,1206,10,2019-11-03,2019-12-06,2019-12-06,0
17491,20,10,2019-12-07,2020-04-11,2020-04-11,0
17532,1486,10,2020-07-10,,,1
17865,2211,10,2020-08-06,,,1
17884,731,10,2019-08-27,,,1
17939,974,10,2019-07-03,2019-07-29,2019-07-29,0
18207,2461,10,2019-12-12,2020-01-13,2020-01-13,0
18274,138,10,2019-05-31,2019-06-30,2019-06-30,0
18325,1994,10,2019-11-11,2020-07-12,2020-07-12,0
18403,293,10,2019-11-09,2020-01-13,2020-01-13,0
18541,86,10,2019-07-06,2019-08-05,2019-08-05,0
18682,391,10,2020-07-10,,,1
18769,473,10,2020-04-10,2020-06-11,2020-06-11,0
19152,2184,10,2019-12-08,2020-01-11,2020-01-11,0
19235,89,10,2020-04-03,,,1
19317,1854,10,2020-03-30,,,1
19402,2289,10,2019-10-05,2020-02-06,2020-02-06,0
19464,964,10,2019-11-12,2019-12-08,2019-12-08,0
19602,27,10,2019-09-30,2019-11-01,2019-11-01,0
19808,1943,10,2019-11-03,,,1
19872,329,10,2020-01-31,2020-02-29,2020-02-29,0
19971,1718,10,2019-09-11,2019-10-10,2019-10-10,0
20012,1188,10,2019-10-13,,,1
20063,1294,10,2020-02-05,,,1
20284,915,10,2020-08-12,,,1
20378,1063,10,2019-08-25,2019-09-29,2019-09-29,0
20436,2299,10,2020-04-03,,,1
20462,1820,10,2020-06-14,2020-07-12,2020-07-12,0
20548,2181,10,2019-09-09,2019-10-08,2019-10-08,0
20705,2031,10,2020-04-04,,,1
20767,1171,10,2019-10-14,2019-11-13,2019-11-13,0
20860,1209,10,2019-07-04,2019-08-03,2019-08-03,0
20925,1773,10,2019-07-04,2019-07-30,2019-07-30,0
21062,1335,10,2019-11-07,2020-05-12,2020-05-12,0
21099,440,10,2020-08-09,,,1
21202,1184,10,2020-01-12,2020-02-13,2020-02-13,0
21249,474,10,2020-04-01,2020-04-30,2020-04-30,0
21291,2678,10,2019-12-01,2020-01-01,2020-01-01,0
21341,1281,10,2019-09-01,,,1
21375,342,10,2019-10-30,2019-12-31,2019-12-31,0
21499,1518,10,2019-11-04,,,1
21592,842,10,2020-06-08,2020-07-08,2020-07-08,0
21643,856,10,2020-06-10,,,1
21825,1802,10,2020-03-01,,,1
22005,1070,10,2019-07-05,2020-04-05,2020-04-05,0
22056,1509,10,2019-11-08,2019-12-04,2019-12-04,0
22149,2153,10,2019-07-05,2019-08-01,2019-08-01,0
22215,1159,10,2019-09-14,,,1
22299,605,10,2020-01-10,2020-04-10,2020-04-10,0
22338,1420,10,2019-12-06,2020-01-09,2020-01-09,0
22437,1174,10,2019-09-12,2019-10-11,2019-10-11,0
22558,1327,10,2020-02-07,2020-03-08,2020-03-08,0
22654,1502,10,2020-04-12,,,1
22680,2173,10,2019-10-04,2019-11-05,2019-11-05,0
22807,1096,10,2019-06-01,,,1
22854,897,10,2020-05-14,,,1
23043,2427,10,2020-01-10,,,1
23121,648,10,2020-02-01,,,1
23207,2082,10,2019-07-03,2020-01-02,2020-01-02,0
23308,358,10,2020-04-04,,,1
23491,1634,10,2020-07-14,,,1
23618,417,10,2019-08-02,2019-08-28,2019-08-28,0
23712,1266,10,2020-01-09,2020-02-10,2020-02-10,0
23939,193,10,2019-11-11,2020-07-12,2020-07-12,0
24125,1997,10,2019-11-03,,,1
24162,665,10,2020-02-06,2020-03-06,2020-03-06,0
24210,1088,10,2019-11-05,2020-03-05,2020-03-05,0
24497,477,10,2019-07-25,,,1
24591,2614,10,2019-09-30,2020-01-01,2020-01-01,0
24840,1768,10,2020-07-07,,,1
24897,146,10,2020-03-01,2020-03-30,2020-03-30,0
25103,1872,10,2019-11-04,2020-05-09,2020-05-09,0
25174,1241,10,2019-08-25,,,1
25285,2581,10,2020-02-03,2020-03-03,2020-03-03,0
25397,2163,10,2019-06-01,,,1
25478,992,10,2020-06-14,2020-07-12,2020-07-12,0
25533,158,10,2019-11-13,2020-01-12,2020-01-12,0
25744,2283,10,2020-05-01,,,1
25913,2312,10,2019-11-04,2019-12-07,2019-12-07,0
25961,223,10,2019-12-05,,,1
26168,185,10,2019-07-29,,,1
26222,947,10,2020-01-31,2020-02-29,2020-02-29,0
26372,570,10,2020-03-31,,,1
26424,1944,10,2020-05-10,,,1
26584,35,10,2020-07-06,,,1
26692,2326,10,2020-06-08,2020-08-06,2020-08-06,0
26747,1941,10,2020-07-09,2020-08-07,2020-08-07,0
26800,1657,10,2020-06-13,2020-07-13,2020-07-13,0
26838,652,10,2020-08-07,,,1
27038,909,10,2020-08-10,,,1
27177,515,10,2020-03-03,2020-04-01,2020-04-01,0
27225,2161,10,2020-08-10,,,1
27351,1777,10,2020-04-04,,,1
27670,2265,10,2020-07-07,,,1
27699,1232,10,2020-07-09,,,1
27858,852,10,2020-04-03,,,1
15,1982,11,2020-04-06,,,1
186,1668,11,2020-05-08,2020-07-06,2020-07-06,0
260,1181,11,2020-04-13,2020-06-14,2020-06-14,0
348,791,11,2019-11-09,2019-12-05,2019-12-05,0
479,636,11,2020-07-06,,,1
505,1098,11,2019-11-05,,,1
627,757,11,2019-06-30,2020-03-30,2020-03-30,0
731,2042,11,2019-07-28,2020-02-03,2020-02-03,0
793,1723,11,2020-05-09,,,1
841,2304,11,2019-08-03,2019-12-05,2019-12-05,0
958,1899,11,2019-06-04,2019-07-03,2019-07-03,0
1045,156,11,2019-09-13,2019-10-12,2019-10-12,0
1095,2169,11,2019-07-05,2020-03-05,2020-03-05,0
1169,62,11,2020-03-30,,,1
1248,956,11,2019-11-08,2019-12-11,2019-12-11,0
1343,2575,11,2019-11-12,2020-07-13,2020-07-13,0
1439,1388,11,2019-08-02,2019-08-28,2019-08-28,0
1520,1697,11,2020-01-03,,,1
1690,1373,11,2020-05-10,,,1
1762,42,11,2019-12-08,2020-04-10,2020-04-10,0
1828,797,11,2019-08-04,2019-10-03,2019-10-03,0
1860,706,11,2020-02-13,,,1
1919,266,11,2019-10-02,2019-11-03,2019-11-03,0
2045,2388,11,2019-09-08,2020-04-07,2020-04-07,0
2086,393,11,2020-07-12,2020-08-10,2020-08-10,0
2153,854,11,2019-08-30,,,1
2178,539,11,2020-07-07,,,1
2209,1386,11,2020-06-12,,,1
2257,823,11,2020-01-01,2020-02-01,2020-02-01,0
2426,1851,11,2020-04-01,,,1
2471,837,11,2020-03-29,,,1
2596,2028,11,2019-11-08,,,1
2715,640,11,2019-07-30,,,1
2807,1056,11,2019-10-12,2019-11-11,2019-11-11,0
2869,436,11,2019-11-07,2019-12-10,2019-12-10,0
2912,521,11,2019-11-08,,,1
2957,503,11,2019-10-12,,,1
2989,2069,11,2019-11-02,,,1
3057,1685,11,2019-09-12,2019-11-07,2019-11-07,0
3134,1155,11,2019-10-14,2019-11-13,2019-11-13,0
3169,696,11,2019-07-29,,,1
3203,1116,11,2019-08-25,2019-09-29,2019-09-29,0
3270,1708,11,2020-01-12,,,1
3323,644,11,2019-11-09,2020-02-09,2020-02-09,0
3441,1999,11,2019-07-27,,,1
3531,528,11,2020-02-07,,,1
3592,2465,11,2019-07-30,,,1
3666,2619,11,2020-06-13,,,1
3697,206,11,2020-04-04,2020-05-02,2020-05-02,0
3756,1217,11,2020-08-08,,,1
3785,840,11,2020-03-12,,,1
3849,1133,11,2019-07-03,2020-01-02,2020-01-02,0
3960,52,11,2019-06-02,2019-07-27,2019-07-27,0
3995,1724,11,2019-06-03,,,1
4016,2398,11,2019-10-10,2019-11-06,2019-11-06,0
4075,289,11,2019-10-08,,,1
4123,1824,11,2020-03-04,,,1
4181,2396,11,2020-08-11,,,1
4218,2361,11,2019-08-28,,,1
4295,685,11,2019-11-03,2019-12-06,2019-12-06,0
4365,1894,11,2020-03-11,2020-05-12,2020-05-12,0
4658,43,11,2019-07-28,2019-11-03,2019-11-03,0
4690,1342,11,2019-11-04,,,1
4794,1053,11,2019-11-01,,,1
4864,1567,11,2020-03-12,,,1
4896,1286,11,2020-04-04,,,1
4982,339,11,2020-08-10,,,1
5024,1252,11,2019-12-28,,,1
5150,709,11,2020-02-12,2020-03-11,2020-03-11,0
5262,527,11,2019-11-09,,,1
5300,347,11,2020-04-03,,,1
5372,1741,11,2019-07-04,2020-01-03,2020-01-03,0
5440,2164,11,2019-09-12,2020-01-11,2020-01-11,0
5563,1024,11,2020-02-02,2020-03-02,2020-03-02,0
5611,631,11,2020-04-01,,,1
5720,565,11,2019-07-04,2019-07-30,2019-07-30,0
5774,692,11,2019-10-09,2019-11-08,2019-11-08,0
5875,1000,11,2019-08-27,2019-09-30,2019-09-30,0
5939,2272,11,2020-04-30,,,1
6151,2338,11,2020-03-11,,,1
6185,1626,11,2020-06-10,,,1
6317,2046,11,2019-07-02,2019-08-01,2019-08-01,0
6375,735,11,2020-02-01,,,1
6456,1574,11,2020-02-06,,,1
6618,789,11,2019-11-10,2020-03-12,2020-03-12,0
6747,74,11,2019-10-08,2019-11-04,2019-11-04,0
6823,1134,11,2019-06-06,2019-08-01,2019-08-01,0
6893,2489,11,2019-11-07,2019-12-10,2019-12-10,0
6947,63,11,2019-07-03,2019-10-01,2019-10-01,0
7043,505,11,2019-07-04,,,1
7123,1965,11,2019-11-11,2019-12-07,2019-12-07,0
7211,1397,11,2020-01-01,2020-04-02,2020-04-02,0
7304,216,11,2019-11-05,2019-12-08,2019-12-08,0
7393,609,11,2019-07-06,2019-08-05,2019-08-05,0
7530,821,11,2020-02-12,,,1
7562,2409,11,2020-03-06,,,1
7616,2187,11,2020-01-03,,,1
7707,1238,11,2019-11-10,2019-12-11,2019-12-11,0
7793,1062,11,2019-11-12,2019-12-08,2019-12-08,0
7869,2162,11,2020-02-12,,,1
7947,2602,11,2019-12-09,2020-06-11,2020-06-11,0
8035,1473,11,2020-05-02,,,1
8089,1240,11,2019-07-27,,,1
8191,1198,11,2020-04-12,,,1
8304,1547,11,2019-07-05,2020-01-05,2020-01-05,0
8570,2367,11,2019-10-13,,,1
8672,855,11,2020-04-13,,,1
8707,2630,11,2020-03-06,,,1
8769,737,11,2019-10-12,,,1
8826,1816,11,2019-09-12,2019-10-11,2019-10-11,0
8900,1524,11,2019-11-13,,,1
9061,1138,11,2019-10-05,2019-11-06,2019-11-06,0
9180,1557,11,2019-12-10,2020-04-11,2020-04-11,0
9215,2055,11,2019-11-04,,,1
9276,2264,11,2020-06-08,2020-07-08,2020-07-08,0
9336,2154,11,2019-08-30,2020-02-01,2020-02-01,0
9393,471,11,2020-07-10,,,1
9500,2253,11,2019-09-08,2019-10-07,2019-10-07,0
9576,1505,11,2019-07-02,2019-10-02,2019-10-02,0
9648,11,11,2020-06-13,,,1
9826,1027,11,2020-04-12,,,1
9898,1828,11,2019-10-14,2019-12-09,2019-12-09,0
9974,2420,11,2019-11-09,,,1
10010,1097,11,2020-07-11,,,1
10078,1873,11,2020-02-03,2020-04-04,2020-04-04,0
10124,1452,11,2020-03-09,,,1
10173,2090,11,2020-03-12,,,1
10228,1189,11,2020-03-14,,,1
10261,452,11,2020-04-03,,,1
10295,740,11,2020-01-09,2020-06-10,2020-06-10,0
10321,1977,11,2019-12-06,,,1
10454,2261,11,2020-02-12,,,1
10526,806,11,2019-10-04,2020-02-05,2020-02-05,0
10782,2479,11,2019-07-03,,,1
10813,1653,11,2020-06-09,,,1
10876,221,11,2019-08-01,,,1
10945,2586,11,2020-01-11,2020-02-12,2020-02-12,0
11004,554,11,2019-06-30,2019-07-30,2019-07-30,0
11051,299,11,2020-04-09,,,1
11165,90,11,2019-06-04,2019-07-03,2019-07-03,0
11295,703,11,2020-01-03,2020-02-04,2020-02-04,0
11395,1146,11,2019-06-03,2019-07-02,2019-07-02,0
11486,2588,11,2019-12-08,2020-01-11,2020-01-11,0
11576,2333,11,2019-10-13,,,1
11636,1720,11,2019-07-29,,,1
11675,370,11,2020-07-14,,,1
11776,932,11,2019-09-29,,,1
11807,2342,11,2019-11-05,2020-05-10,2020-05-10,0
11856,559,11,2019-06-30,,,1
11902,1243,11,2020-05-08,2020-06-08,2020-06-08,0
12067,1591,11,2020-02-03,,,1
12213,2072,11,2019-12-04,2020-01-03,2020-01-03,0
12290,1586,11,2020-03-01,,,1
12361,134,11,2019-11-07,2020-01-09,2020-01-09,0
12428,2456,11,2020-04-05,2020-05-03,2020-05-03,0
12536,190,11,2020-03-08,,,1
12580,1352,11,2020-07-11,,,1
12653,351,11,2020-01-05,,,1
12756,951,11,2020-02-05,,,1
12783,2336,11,2020-02-06,,,1
12829,346,11,2019-11-09,2019-12-12,2019-12-12,0
12893,2655,11,2019-12-05,2020-01-08,2020-01-08,0
12930,1915,11,2020-05-13,2020-06-13,2020-06-13,0
13149,796,11,2019-11-11,2020-02-11,2020-02-11,0
13246,775,11,2019-07-04,2019-07-30,2019-07-30,0
13305,1717,11,2019-12-09,,,1
13377,2308,11,2020-03-04,2020-04-04,2020-04-04,0
13425,37,11,2020-03-30,2020-04-29,2020-04-29,0
13552,502,11,2019-07-06,2019-08-05,2019-08-05,0
13649,1512,11,2019-10-10,,,1
13783,1922,11,2019-07-05,2019-08-04,2019-08-04,0
13950,1185,11,2019-12-03,2020-05-07,2020-05-07,0
14020,1980,11,2019-08-29,2019-09-29,2019-09-29,0
14091,2512,11,2019-10-08,,,1
14182,2374,11,2019-10-13,2019-11-12,2019-11-12,0
14243,2659,11,2020-03-04,,,1
14300,1364,11,2020-06-08,2020-07-08,2020-07-08,0
14447,1602,11,2019-08-01,2019-08-27,2019-08-27,0
14497,2369,11,2020-02-02,2020-03-02,2020-03-02,0
14517,1910,11,2020-03-02,,,1
14580,2392,11,2019-07-30,2019-11-30,2019-11-30,0
14662,453,11,2019-10-10,2019-12-09,2019-12-09,0
14724,1991,11,2019-12-08,2020-01-11,2020-01-11,0
14864,2036,11,2019-06-01,2019-06-30,2019-06-30,0
14943,2487,11,2020-03-12,2020-04-12,2020-04-12,0
15012,815,11,2020-06-13,2020-07-11,2020-07-11,0
15082,2597,11,2019-08-01,,,1
15132,1234,11,2019-10-09,2019-12-08,2019-12-08,0
15203,1320,11,2019-11-08,2019-12-04,2019-12-04,0
15329,1103,11,2019-09-01,2019-12-06,2019-12-06,0
15406,2015,11,2019-10-01,2019-11-02,2019-11-02,0
15482,1248,11,2020-06-10,2020-08-08,2020-08-08,0
15614,2587,11,2019-11-30,2020-01-28,2020-01-28,0
15784,675,11,2019-06-02,2020-02-02,2020-02-02,0
15940,2317,11,2019-11-05,2020-07-08,2020-07-08,0
16054,1874,11,2019-05-31,2019-06-30,2019-06-30,0
16159,1589,11,2019-07-31,,,1
16218,1423,11,2020-07-07,,,1
16313,274,11,2020-07-10,,,1
16418,263,11,2019-10-12,2019-11-11,2019-11-11,0
16491,2183,11,2019-09-01,2019-10-04,2019-10-04,0
16576,1852,11,2020-06-12,2020-07-12,2020-07-12,0
16624,2131,11,2020-01-06,,,1
16721,1735,11,2019-11-11,2020-04-11,2020-04-11,0
16869,938,11,2020-02-05,,,1
16945,2051,11,2020-03-08,2020-04-07,2020-04-07,0
17042,2690,11,2020-03-06,2020-04-06,2020-04-06,0
17100,1305,11,2020-03-06,,,1
17166,379,11,2020-01-01,,,1
17206,1595,11,2019-12-03,2020-01-06,2020-01-06,0
17305,1206,11,2019-06-30,2019-07-25,2019-07-25,0
17392,997,11,2020-01-13,,,1
17438,1380,11,2019-09-03,,,1
17492,20,11,2019-11-05,2020-03-09,2020-03-09,0
17533,1486,11,2020-04-01,,,1
17866,2211,11,2020-04-04,,,1
17885,731,11,2019-07-28,,,1
17940,974,11,2019-10-11,2019-11-07,2019-11-07,0
18208,2461,11,2019-10-03,2019-11-04,2019-11-04,0
18275,138,11,2019-09-13,2019-10-12,2019-10-12,0
18326,1994,11,2019-12-11,2020-08-12,2020-08-12,0
18404,293,11,2019-07-26,2019-09-30,2019-09-30,0
18542,86,11,2019-10-12,2020-05-13,2020-05-13,0
18602,2584,11,2020-06-12,,,1
18683,391,11,2020-02-29,2020-03-29,2020-03-29,0
18770,473,11,2020-01-01,2020-04-02,2020-04-02,0
19088,179,11,2020-04-05,2020-05-03,2020-05-03,0
19153,2184,11,2019-11-05,2019-12-08,2019-12-08,0
19236,89,11,2020-03-04,,,1
19403,2289,11,2019-12-03,2020-04-07,2020-04-07,0
19465,964,11,2019-10-12,2019-11-08,2019-11-08,0
19603,27,11,2019-09-29,2019-10-29,2019-10-29,0
19809,1943,11,2019-11-04,,,1
19842,1661,11,2020-01-04,,,1
19873,329,11,2020-02-05,2020-03-05,2020-03-05,0
19972,1718,11,2019-07-03,2019-08-28,2019-08-28,0
20013,1188,11,2019-08-03,,,1
20064,1294,11,2020-06-12,,,1
20285,915,11,2020-08-09,,,1
20379,1063,11,2019-07-02,2019-09-01,2019-09-01,0
20437,2299,11,2020-05-01,,,1
20463,1820,11,2020-06-12,2020-07-10,2020-07-10,0
20549,2181,11,2019-10-14,2019-11-13,2019-11-13,0
20768,1171,11,2019-07-02,2019-08-01,2019-08-01,0
20861,1209,11,2019-10-10,2019-11-09,2019-11-09,0
20926,1773,11,2019-11-10,2019-12-06,2019-12-06,0
21063,1335,11,2019-07-25,2020-01-31,2020-01-31,0
21100,440,11,2020-07-06,,,1
21203,1184,11,2020-01-06,2020-02-07,2020-02-07,0
21250,474,11,2020-06-11,2020-07-09,2020-07-09,0
21292,2678,11,2019-08-02,2020-01-02,2020-01-02,0
21342,1281,11,2019-08-30,,,1
21376,342,11,2020-02-13,2020-04-13,2020-04-13,0
21500,1518,11,2019-07-28,,,1
21593,842,11,2020-05-08,2020-06-08,2020-06-08,0
21644,856,11,2020-06-14,,,1
21826,1802,11,2020-03-04,,,1
22006,1070,11,2019-10-14,2020-07-14,2020-07-14,0
22057,1509,11,2019-07-02,2019-07-28,2019-07-28,0
22150,2153,11,2019-08-04,2019-10-03,2019-10-03,0
22216,1159,11,2019-06-04,,,1
22300,605,11,2019-11-03,2020-02-03,2020-02-03,0
22339,1420,11,2019-08-28,2019-10-01,2019-10-01,0
22438,1174,11,2019-09-13,2019-10-12,2019-10-12,0
22559,1327,11,2019-10-29,2020-04-29,2020-04-29,0
22655,1502,11,2020-03-10,,,1
22681,2173,11,2019-09-30,2019-11-01,2019-11-01,0
22808,1096,11,2019-10-09,,,1
22959,2485,11,2020-05-10,,,1
23044,2427,11,2020-02-11,,,1
23122,648,11,2020-02-05,,,1
23208,2082,11,2019-09-11,,,1
23309,358,11,2020-01-29,,,1
23449,2257,11,2020-03-10,,,1
23492,1634,11,2020-03-30,,,1
23619,417,11,2019-08-05,2019-09-01,2019-09-01,0
23713,1266,11,2019-08-30,2019-11-04,2019-11-04,0
23793,361,11,2019-11-01,,,1
23940,193,11,2019-10-07,2020-06-08,2020-06-08,0
24126,1997,11,2019-07-30,,,1
24163,665,11,2020-05-12,2020-06-12,2020-06-12,0
24211,1088,11,2020-02-09,2020-03-10,2020-03-10,0
24498,477,11,2019-11-05,,,1
24592,2614,11,2019-10-04,2020-03-06,2020-03-06,0
24898,146,11,2020-06-13,2020-07-11,2020-07-11,0
24959,2207,11,2020-03-01,,,1
25104,1872,11,2019-10-07,2020-05-08,2020-05-08,0
25286,2581,11,2020-05-12,,,1
25398,2163,11,2019-10-13,,,1
25479,992,11,2020-03-02,2020-03-31,2020-03-31,0
25534,158,11,2019-11-13,2020-01-12,2020-01-12,0
25630,2071,11,2020-01-09,,,1
25658,2562,11,2019-07-26,,,1
25745,2283,11,2020-04-29,,,1
25914,2312,11,2019-11-05,2019-12-08,2019-12-08,0
25962,223,11,2019-12-05,,,1
26169,185,11,2019-12-05,2020-07-08,2020-07-08,0
26223,947,11,2020-03-04,,,1
26373,570,11,2020-08-09,,,1
26425,1944,11,2020-02-29,,,1
26548,1936,11,2020-02-29,,,1
26585,35,11,2020-07-07,,,1
26693,2326,11,2020-02-06,2020-04-04,2020-04-04,0
26748,1941,11,2020-07-08,,,1
26801,1657,11,2020-05-11,,,1
26839,652,11,2020-05-03,,,1
26983,577,11,2020-04-02,,,1
27106,1563,11,2020-03-29,,,1
27178,515,11,2020-07-10,,,1
27226,2161,11,2020-04-02,2020-04-30,2020-04-30,0
27352,1777,11,2020-03-06,,,1
